start	end	CRUD_Test
$z1 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/list")	if $z1 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	1
if $z1 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	$z2 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/sessions")	0
if $z1 != 0 goto virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	0
$z2 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/sessions")	if $z2 == 0 goto $z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	1
if $z2 == 0 goto $z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void doSessions(org.apache.catalina.util.ContextName,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.apache.tomcat.util.res.StringManager)>(r6, r1, r2, r3)	0
if $z2 == 0 goto $z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	$z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	0
if $z2 == 0 goto $z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	$r12 := @caughtexception	0
virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void doSessions(org.apache.catalina.util.ContextName,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.apache.tomcat.util.res.StringManager)>(r6, r1, r2, r3)	return	0
virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void doSessions(org.apache.catalina.util.ContextName,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.apache.tomcat.util.res.StringManager)>(r6, r1, r2, r3)	$r12 := @caughtexception	0
$r12 := @caughtexception	r8 = $r12	0
r8 = $r12	$r13 = new java.lang.StringBuilder	0
$r13 = new java.lang.StringBuilder	specialinvoke $r13.<java.lang.StringBuilder: void <init>(java.lang.String)>("HTMLManagerServlet.sessions[")	1
specialinvoke $r13.<java.lang.StringBuilder: void <init>(java.lang.String)>("HTMLManagerServlet.sessions[")	$r14 = virtualinvoke $r13.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>(r6)	0
$r14 = virtualinvoke $r13.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>(r6)	$r15 = virtualinvoke $r14.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("]")	1
$r15 = virtualinvoke $r14.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("]")	$r16 = virtualinvoke $r15.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r16 = virtualinvoke $r15.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void log(java.lang.String,java.lang.Throwable)>($r16, r8)	1
virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void log(java.lang.String,java.lang.Throwable)>($r16, r8)	$r17 = newarray (java.lang.Object)[1]	0
$r17 = newarray (java.lang.Object)[1]	$r18 = virtualinvoke r8.<java.lang.Exception: java.lang.String toString()>()	1
$r18 = virtualinvoke r8.<java.lang.Exception: java.lang.String toString()>()	$r17[0] = $r18	1
$r17[0] = $r18	r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.exception", $r17)	1
r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.exception", $r17)	goto [?= virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)]	1
goto [?= virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)]	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	0
$z3 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/upload")	if $z3 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z3 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z4 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/deploy")	0
if $z3 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z4 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/deploy")	if $z4 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z4 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z5 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/reload")	0
if $z4 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z5 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/reload")	if $z5 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z5 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z6 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/undeploy")	0
if $z5 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z6 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/undeploy")	if $z6 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z6 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z7 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/expire")	0
if $z6 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z7 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/expire")	if $z7 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z7 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z8 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/start")	0
if $z7 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z8 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/start")	if $z8 != 0 goto $r19 = newarray (java.lang.Object)[1]	1
if $z8 != 0 goto $r19 = newarray (java.lang.Object)[1]	$z9 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/stop")	0
if $z8 != 0 goto $r19 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
$z9 = virtualinvoke r4.<java.lang.String: boolean equals(java.lang.Object)>("/stop")	if $z9 == 0 goto $r20 = newarray (java.lang.Object)[1]	1
if $z9 == 0 goto $r20 = newarray (java.lang.Object)[1]	$r19 = newarray (java.lang.Object)[1]	0
if $z9 == 0 goto $r20 = newarray (java.lang.Object)[1]	$r20 = newarray (java.lang.Object)[1]	0
$r19 = newarray (java.lang.Object)[1]	$r19[0] = r4	1
$r19[0] = r4	r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.postCommand", $r19)	1
r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.postCommand", $r19)	goto [?= virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)]	1
goto [?= virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)]	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	0
$r20 = newarray (java.lang.Object)[1]	$r20[0] = r4	1
$r20[0] = r4	r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.unknownCommand", $r20)	1
r7 = virtualinvoke r3.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.unknownCommand", $r20)	virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	1
virtualinvoke r0.<org.apache.catalina.manager.HTMLManagerServlet: void list(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,org.apache.tomcat.util.res.StringManager)>(r1, r2, r7, r3)	return	0
